,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Card_Category,Income_Category,Credit_Limit
7711,720592533,Attrited Customer,41,M,Graduate,Unknown,Blue,$80K - $120K,19782.0
7712,714668433,Existing Customer,51,F,Graduate,Single,Blue,Less than $40K,2522.0
7713,720967233,Existing Customer,43,F,Unknown,Married,Blue,Less than $40K,3327.0
7714,718629858,Existing Customer,42,F,Uneducated,Married,Blue,Unknown,4708.0
7715,737962608,Existing Customer,48,F,College,Divorced,Blue,Less than $40K,3745.0
7716,778207083,Attrited Customer,53,M,Uneducated,Single,Blue,$80K - $120K,11561.0
7717,778781508,Attrited Customer,44,F,High School,Married,Blue,Unknown,8477.0
7718,714142158,Existing Customer,59,F,Graduate,Married,Blue,Less than $40K,2120.0
7719,715390608,Existing Customer,45,F,Graduate,Married,Blue,Less than $40K,2867.0
7720,715243458,Existing Customer,45,F,Graduate,Single,Blue,$40K - $60K,2293.0
7721,715418508,Existing Customer,51,M,Uneducated,Single,Blue,$120K +,8671.0
7722,711164508,Existing Customer,49,F,Graduate,Divorced,Silver,Unknown,34516.0
7723,713239308,Existing Customer,43,F,High School,Married,Blue,Unknown,2679.0
7724,712323183,Existing Customer,38,M,Unknown,Married,Blue,$80K - $120K,3224.0
7725,797410983,Existing Customer,45,F,High School,Married,Blue,Unknown,1438.3
7726,721167783,Existing Customer,54,M,High School,Single,Blue,$80K - $120K,7773.0
7727,712130058,Attrited Customer,44,F,Uneducated,Single,Blue,Unknown,8075.0
7728,714060408,Existing Customer,57,F,High School,Single,Blue,Unknown,3052.0
7729,715515333,Existing Customer,51,M,Graduate,Married,Blue,$120K +,7932.0
7730,806970033,Existing Customer,48,M,High School,Unknown,Blue,$40K - $60K,1753.0
7731,817337958,Existing Customer,48,F,Doctorate,Married,Blue,Less than $40K,5814.0
7732,788132208,Existing Customer,53,F,Graduate,Married,Blue,$40K - $60K,1989.0
7733,812653383,Existing Customer,55,F,College,Single,Blue,$40K - $60K,1843.0
7734,709762908,Existing Customer,52,F,Uneducated,Married,Blue,Unknown,1438.3
7735,717114708,Existing Customer,34,F,Graduate,Married,Blue,$40K - $60K,2991.0
7736,767388783,Existing Customer,43,M,High School,Married,Blue,$60K - $80K,9560.0
7737,794719983,Attrited Customer,44,F,High School,Unknown,Blue,Less than $40K,2616.0
7738,778378983,Attrited Customer,54,F,Graduate,Single,Blue,Less than $40K,2939.0
7739,773275083,Existing Customer,49,F,College,Married,Blue,Unknown,3085.0
7740,719971458,Existing Customer,49,M,Graduate,Single,Blue,$80K - $120K,5275.0
7741,721001883,Existing Customer,41,M,Uneducated,Married,Blue,$60K - $80K,1950.0
7742,778245633,Existing Customer,43,F,Graduate,Single,Blue,Unknown,2341.0
7743,718535733,Existing Customer,40,F,Uneducated,Divorced,Blue,Less than $40K,3758.0
7744,711909933,Existing Customer,54,M,Unknown,Married,Blue,$80K - $120K,1621.0
7745,709253433,Existing Customer,50,F,Uneducated,Married,Blue,$40K - $60K,10946.0
7746,719797758,Existing Customer,56,F,High School,Single,Blue,Less than $40K,3422.0
7747,789420933,Existing Customer,39,F,Uneducated,Married,Blue,Less than $40K,3108.0
7748,709850508,Attrited Customer,33,F,Graduate,Married,Blue,Less than $40K,3202.0
7749,715335558,Existing Customer,43,F,Uneducated,Single,Blue,Less than $40K,1855.0
7750,711516783,Existing Customer,47,F,Uneducated,Married,Blue,$40K - $60K,2155.0
7751,798917883,Existing Customer,42,F,College,Single,Blue,Less than $40K,4150.0
7752,721525758,Existing Customer,45,M,Doctorate,Married,Blue,$80K - $120K,2226.0
7753,716249508,Existing Customer,48,F,High School,Married,Blue,$40K - $60K,1610.0
7754,716953083,Existing Customer,53,F,Graduate,Married,Blue,Unknown,2046.0
7755,712448658,Attrited Customer,52,F,High School,Single,Blue,Less than $40K,1795.0
7756,711766758,Existing Customer,42,F,Unknown,Married,Blue,Less than $40K,1531.0
7757,709432833,Existing Customer,53,F,Unknown,Married,Blue,Less than $40K,1472.0
7758,719964933,Existing Customer,50,F,Graduate,Single,Blue,Less than $40K,1438.3
7759,719857008,Existing Customer,37,F,Graduate,Single,Blue,$40K - $60K,2886.0
7760,758340108,Existing Customer,39,F,Graduate,Single,Silver,Less than $40K,10024.0
7761,708276183,Attrited Customer,52,F,Post-Graduate,Married,Blue,Less than $40K,1760.0
7762,716481408,Existing Customer,38,F,Graduate,Single,Blue,Less than $40K,1461.0
7763,720590058,Attrited Customer,51,F,Graduate,Single,Blue,$40K - $60K,8840.0
7764,789347133,Existing Customer,38,F,Post-Graduate,Married,Blue,$40K - $60K,4468.0
7765,719112258,Existing Customer,42,M,College,Unknown,Blue,$60K - $80K,2516.0
7766,717748608,Attrited Customer,35,F,High School,Married,Blue,Less than $40K,1555.0
7767,710740008,Existing Customer,57,M,Graduate,Unknown,Blue,$80K - $120K,1438.3
7768,716694108,Attrited Customer,42,M,Uneducated,Married,Blue,$120K +,5195.0
7769,719372583,Existing Customer,57,M,Graduate,Single,Blue,$120K +,17268.0
7770,719981508,Attrited Customer,37,M,Uneducated,Single,Blue,Unknown,1649.0
7771,751350558,Existing Customer,57,F,High School,Married,Blue,Less than $40K,1609.0
7772,715123983,Existing Customer,43,F,College,Single,Blue,Less than $40K,3342.0
7773,709250508,Existing Customer,63,M,Uneducated,Single,Blue,Less than $40K,6973.0
7774,716754783,Attrited Customer,43,M,High School,Married,Blue,$120K +,17228.0
7775,719025333,Existing Customer,48,M,Post-Graduate,Married,Blue,$40K - $60K,1898.0
7776,718566858,Existing Customer,46,F,College,Single,Blue,Less than $40K,1438.3
7777,710675508,Existing Customer,40,F,College,Unknown,Blue,Unknown,2321.0
7778,818729208,Existing Customer,52,M,Graduate,Married,Blue,$60K - $80K,8185.0
7779,709068183,Existing Customer,53,M,College,Single,Blue,$60K - $80K,3096.0
7780,715358283,Existing Customer,57,F,Uneducated,Married,Blue,Less than $40K,2129.0
7781,710966433,Existing Customer,50,F,Uneducated,Married,Blue,Less than $40K,2615.0
7782,708575058,Attrited Customer,46,F,Uneducated,Divorced,Blue,$40K - $60K,3157.0
7783,713929533,Attrited Customer,36,F,College,Married,Blue,Less than $40K,1707.0
7784,714087258,Existing Customer,49,F,Uneducated,Divorced,Blue,Less than $40K,1838.0
7785,756383283,Existing Customer,38,F,College,Married,Blue,Less than $40K,5523.0
7786,720766908,Attrited Customer,40,F,Uneducated,Single,Blue,Less than $40K,3021.0
7787,718133733,Existing Customer,44,F,Post-Graduate,Unknown,Blue,Less than $40K,7317.0
7788,720823458,Existing Customer,59,F,Unknown,Married,Blue,Less than $40K,5218.0
7789,720027258,Existing Customer,53,F,High School,Single,Blue,Less than $40K,1438.3
7790,807604233,Existing Customer,54,M,Graduate,Married,Blue,$80K - $120K,11114.0
7791,801786483,Existing Customer,51,M,High School,Single,Blue,$80K - $120K,10648.0
7792,789138258,Existing Customer,45,F,High School,Single,Blue,Less than $40K,2976.0
7793,805524708,Attrited Customer,52,F,High School,Divorced,Blue,Less than $40K,6629.0
7794,779642733,Existing Customer,42,F,Unknown,Married,Blue,Less than $40K,2812.0
7795,771735933,Existing Customer,48,M,High School,Married,Blue,$80K - $120K,10761.0
7796,789917208,Existing Customer,40,F,High School,Married,Blue,Less than $40K,1968.0
7797,779608083,Existing Customer,55,M,Doctorate,Single,Blue,Less than $40K,3897.0
7798,711287733,Existing Customer,45,M,Unknown,Married,Blue,$40K - $60K,4721.0
7799,774675933,Existing Customer,40,M,College,Divorced,Silver,$80K - $120K,34516.0
7800,716741508,Existing Customer,33,F,High School,Married,Blue,Less than $40K,2831.0
7801,721106133,Existing Customer,57,F,Uneducated,Divorced,Blue,Unknown,2312.0
7802,716698608,Existing Customer,51,M,Unknown,Single,Blue,$80K - $120K,8924.0
7803,716299608,Attrited Customer,58,F,Unknown,Divorced,Blue,Less than $40K,1508.0
7804,718116933,Existing Customer,53,F,Graduate,Single,Blue,Less than $40K,1438.3
7805,720513333,Existing Customer,46,M,High School,Single,Blue,$80K - $120K,21350.0
7806,802460433,Attrited Customer,57,F,High School,Married,Blue,Unknown,1438.3
7807,720482583,Existing Customer,52,F,College,Married,Blue,Unknown,10431.0
7808,719584608,Existing Customer,40,M,High School,Unknown,Blue,$40K - $60K,1438.3
7809,709477233,Existing Customer,37,F,High School,Single,Blue,Unknown,2346.0
7810,719512983,Attrited Customer,47,F,Graduate,Single,Blue,Less than $40K,1438.3
7811,714923583,Attrited Customer,38,F,Graduate,Unknown,Blue,Less than $40K,2369.0
7812,779397183,Existing Customer,42,F,Graduate,Single,Blue,Less than $40K,3659.0
7813,714671658,Existing Customer,38,F,Graduate,Married,Blue,Less than $40K,2153.0
7814,779218233,Existing Customer,47,F,Post-Graduate,Single,Blue,Less than $40K,9430.0
7815,713456583,Existing Customer,45,M,High School,Married,Silver,$80K - $120K,34516.0
7816,790221633,Existing Customer,44,F,Graduate,Single,Blue,$40K - $60K,3897.0
7817,721299483,Existing Customer,47,M,Graduate,Single,Blue,$80K - $120K,11671.0
7818,711701958,Existing Customer,48,M,Unknown,Single,Blue,$60K - $80K,11367.0
7819,783573408,Existing Customer,42,F,College,Single,Blue,$40K - $60K,2575.0
7820,709641933,Existing Customer,42,F,Graduate,Married,Blue,$40K - $60K,3433.0
7821,718755483,Existing Customer,44,M,High School,Married,Blue,$60K - $80K,7317.0
7822,720914358,Existing Customer,46,F,Graduate,Married,Blue,Less than $40K,4416.0
7823,714811533,Existing Customer,39,M,High School,Unknown,Blue,$60K - $80K,1715.0
7824,719898108,Existing Customer,57,F,Doctorate,Married,Blue,$40K - $60K,3667.0
7825,720719883,Attrited Customer,54,F,Graduate,Single,Blue,Unknown,1874.0
7826,780338733,Existing Customer,50,F,Graduate,Married,Blue,Less than $40K,1438.3
7827,709810458,Existing Customer,56,F,Unknown,Single,Blue,Less than $40K,1579.0
7828,821356083,Existing Customer,54,F,Uneducated,Married,Blue,$40K - $60K,1626.0
7829,793428408,Existing Customer,50,F,Uneducated,Married,Blue,Less than $40K,1596.0
7830,746453583,Existing Customer,56,F,Unknown,Married,Blue,$40K - $60K,2604.0
7831,771799008,Existing Customer,61,F,Graduate,Married,Blue,Unknown,3359.0
7832,719075883,Existing Customer,38,F,High School,Married,Blue,$40K - $60K,2363.0
7833,714986583,Existing Customer,55,F,Uneducated,Single,Blue,Less than $40K,4978.0
7834,753233733,Existing Customer,38,M,Graduate,Single,Blue,$80K - $120K,2155.0
7835,806914158,Attrited Customer,38,F,Graduate,Married,Blue,$40K - $60K,4047.0
7836,812671758,Attrited Customer,47,F,Doctorate,Married,Blue,Unknown,4345.0
7837,789191358,Existing Customer,55,M,Graduate,Single,Blue,$80K - $120K,1854.0
7838,772111083,Existing Customer,50,M,High School,Married,Blue,$80K - $120K,5384.0
7839,714961383,Existing Customer,48,F,Uneducated,Single,Blue,Less than $40K,1438.3
7840,817288458,Existing Customer,33,F,Graduate,Single,Blue,Less than $40K,5141.0
7841,719163108,Existing Customer,44,M,Graduate,Married,Blue,$120K +,3977.0
7842,713922183,Existing Customer,52,M,Uneducated,Single,Blue,$120K +,2507.0
7843,716443608,Existing Customer,46,F,Unknown,Unknown,Blue,Less than $40K,7199.0
7844,827953683,Existing Customer,41,M,Graduate,Married,Blue,$60K - $80K,3786.0
7845,789678483,Existing Customer,50,F,High School,Married,Silver,Less than $40K,13384.0
7846,793630083,Attrited Customer,39,M,High School,Single,Blue,$120K +,1726.0
7847,756306183,Existing Customer,42,F,College,Married,Blue,Less than $40K,2873.0
7848,736893108,Existing Customer,33,F,Doctorate,Single,Blue,Less than $40K,1438.3
7849,712900308,Attrited Customer,44,F,College,Single,Blue,Less than $40K,1751.0
7850,798045708,Existing Customer,42,F,Graduate,Married,Blue,$40K - $60K,7434.0
7851,715657833,Existing Customer,52,F,Unknown,Single,Blue,Less than $40K,1438.3
7852,712111608,Existing Customer,59,F,Post-Graduate,Single,Blue,Less than $40K,1438.3
7853,711792783,Existing Customer,45,F,Unknown,Divorced,Blue,$40K - $60K,2032.0
7854,716067333,Existing Customer,61,M,Graduate,Married,Blue,Unknown,6959.0
7855,780660183,Attrited Customer,43,F,High School,Divorced,Blue,Less than $40K,8203.0
7856,720761208,Attrited Customer,59,M,College,Single,Blue,$120K +,4789.0
7857,788794758,Attrited Customer,46,M,Graduate,Single,Blue,$40K - $60K,2979.0
7858,711150333,Attrited Customer,40,F,Graduate,Single,Blue,Less than $40K,2391.0
7859,714418158,Existing Customer,63,F,Uneducated,Single,Blue,Less than $40K,7264.0
7860,713634108,Existing Customer,45,F,Graduate,Single,Blue,Unknown,4348.0
7861,717231558,Existing Customer,49,F,Graduate,Married,Blue,Less than $40K,3002.0
7862,711589758,Existing Customer,42,M,High School,Married,Blue,$60K - $80K,4162.0
7863,787481208,Existing Customer,46,F,Unknown,Unknown,Blue,Less than $40K,2762.0
7864,715516458,Attrited Customer,42,F,High School,Married,Blue,$40K - $60K,2705.0
7865,714998508,Existing Customer,53,M,Uneducated,Married,Blue,$120K +,3742.0
7866,713328108,Existing Customer,60,F,College,Married,Blue,Less than $40K,1671.0
7867,716229108,Existing Customer,55,F,College,Divorced,Blue,Less than $40K,3282.0
7868,820925433,Existing Customer,50,F,Post-Graduate,Single,Blue,Less than $40K,1529.0
7869,816129258,Existing Customer,34,F,Post-Graduate,Single,Blue,Less than $40K,2509.0
7870,808903308,Attrited Customer,54,F,Unknown,Married,Blue,$40K - $60K,2471.0
7871,713809833,Existing Customer,42,F,Graduate,Unknown,Blue,Unknown,9749.0
7872,713542008,Existing Customer,48,F,High School,Unknown,Blue,Less than $40K,1438.3
7873,717385083,Existing Customer,46,M,High School,Married,Blue,$120K +,4916.0
7874,708652908,Existing Customer,47,F,Uneducated,Married,Blue,Less than $40K,2291.0
7875,715644633,Existing Customer,42,F,Graduate,Single,Blue,$40K - $60K,1528.0
7876,708761733,Existing Customer,52,F,High School,Married,Blue,Unknown,8279.0
7877,714600258,Existing Customer,45,M,Post-Graduate,Married,Blue,$60K - $80K,5945.0
7878,823566408,Existing Customer,44,F,Graduate,Married,Blue,Less than $40K,1438.3
7879,713373708,Attrited Customer,54,F,Unknown,Single,Blue,Less than $40K,1857.0
7880,708307533,Existing Customer,42,M,Uneducated,Married,Blue,$60K - $80K,3086.0
7881,820085808,Existing Customer,54,F,Graduate,Married,Blue,Less than $40K,2598.0
7882,716685033,Existing Customer,38,F,High School,Married,Blue,$40K - $60K,5559.0
7883,713063958,Existing Customer,51,M,Graduate,Single,Blue,$80K - $120K,7562.0
7884,708371733,Existing Customer,41,F,High School,Married,Blue,Less than $40K,4662.0
7885,780277458,Existing Customer,52,F,Graduate,Single,Blue,Less than $40K,2904.0
7886,797232183,Existing Customer,42,F,Unknown,Married,Blue,Less than $40K,2676.0
7887,720789933,Existing Customer,46,F,Graduate,Married,Blue,Unknown,5798.0
7888,808281483,Existing Customer,46,F,Unknown,Single,Blue,Less than $40K,2665.0
7889,712968708,Existing Customer,55,F,High School,Single,Blue,$40K - $60K,2343.0
7890,711263058,Existing Customer,29,F,Unknown,Single,Blue,Less than $40K,2763.0
7891,788813658,Existing Customer,62,F,Graduate,Single,Blue,Unknown,10503.0
7892,721444758,Existing Customer,47,F,College,Married,Blue,Less than $40K,2780.0
7893,711448983,Attrited Customer,47,F,Graduate,Married,Blue,Less than $40K,2234.0
7894,712664658,Attrited Customer,35,F,Graduate,Single,Blue,Less than $40K,1649.0
7895,714237033,Attrited Customer,42,F,Uneducated,Married,Blue,Unknown,5557.0
7896,718370733,Existing Customer,48,F,Uneducated,Married,Blue,Unknown,6074.0
7897,713726958,Attrited Customer,40,F,Doctorate,Married,Blue,Less than $40K,1728.0
7898,794160408,Existing Customer,46,F,Graduate,Married,Blue,Unknown,3044.0
7899,716009883,Existing Customer,41,F,Graduate,Single,Blue,$40K - $60K,8482.0
7900,711873033,Attrited Customer,35,F,Unknown,Single,Blue,Unknown,1438.3
7901,712715208,Attrited Customer,52,M,High School,Single,Blue,$80K - $120K,3770.0
7902,778899708,Attrited Customer,56,F,Unknown,Single,Blue,$40K - $60K,2963.0
7903,771865908,Attrited Customer,48,F,Graduate,Single,Blue,Unknown,11750.0
7904,716273133,Existing Customer,41,F,Graduate,Married,Blue,Less than $40K,1593.0
7905,709927458,Existing Customer,38,M,Graduate,Single,Blue,$40K - $60K,10486.0
7906,715162608,Attrited Customer,48,F,Graduate,Single,Blue,Less than $40K,2168.0
7907,719862258,Existing Customer,38,F,Uneducated,Single,Blue,Unknown,5666.0
7908,788719533,Existing Customer,53,M,Post-Graduate,Married,Blue,$80K - $120K,13679.0
7909,715566408,Existing Customer,45,F,Doctorate,Married,Blue,Less than $40K,2143.0
7910,717359208,Existing Customer,57,F,College,Married,Blue,Less than $40K,4945.0
7911,721410858,Existing Customer,54,F,High School,Single,Blue,Less than $40K,1921.0
7912,779420583,Existing Customer,45,F,Graduate,Single,Blue,Less than $40K,3001.0
7913,714222183,Existing Customer,38,F,Graduate,Single,Blue,$40K - $60K,2132.0
7914,709079883,Attrited Customer,45,F,Doctorate,Married,Blue,Less than $40K,1663.0
7915,721406658,Attrited Customer,32,F,Unknown,Divorced,Blue,Less than $40K,1732.0
7916,713782608,Existing Customer,46,F,Graduate,Single,Blue,$40K - $60K,2652.0
7917,720236433,Existing Customer,41,M,College,Married,Blue,$80K - $120K,5037.0
7918,785106933,Existing Customer,51,F,Unknown,Single,Blue,Unknown,6519.0
7919,716673258,Existing Customer,60,F,Unknown,Single,Blue,Less than $40K,2347.0
7920,708341958,Existing Customer,31,F,College,Divorced,Blue,Less than $40K,2061.0
7921,797150733,Attrited Customer,44,M,Unknown,Single,Blue,$40K - $60K,1643.0
7922,718279983,Existing Customer,49,F,College,Married,Blue,Unknown,5039.0
7923,718548558,Existing Customer,53,F,Unknown,Single,Blue,Less than $40K,2915.0
7924,780360558,Existing Customer,33,F,Graduate,Married,Blue,Less than $40K,1507.0
7925,715012833,Existing Customer,46,F,High School,Married,Blue,Less than $40K,3073.0
7926,772388508,Existing Customer,43,F,Graduate,Married,Blue,Unknown,8314.0
7927,788199858,Existing Customer,42,F,High School,Unknown,Blue,Unknown,2798.0
7928,769578108,Existing Customer,40,M,Unknown,Single,Blue,$60K - $80K,20929.0
7929,719843958,Existing Customer,46,M,Graduate,Married,Blue,$120K +,1754.0
7930,767197983,Existing Customer,52,F,High School,Single,Blue,Less than $40K,4209.0
7931,711874833,Existing Customer,45,M,College,Divorced,Blue,$40K - $60K,2449.0
7932,714930333,Attrited Customer,39,M,College,Married,Blue,$80K - $120K,4618.0
